datetime,jdate,bkg_co2,bkg_err
2022-01-01 00:00:00+0000,1640995200,420.53812,0.20134
2022-01-01 01:00:00+0000,1640998800,420.397,0.289516094
2022-01-01 02:00:00+0000,1641002400,420.2559,0.2923
2022-01-01 03:00:00+0000,1641006000,420.11475,0.2567
2022-01-01 04:00:00+0000,1641009600,419.97363,0.2987
2022-01-01 05:00:00+0000,1641013200,419.83252,0.2134
2022-01-01 06:00:00+0000,1641016800,419.6914,0.3012
2022-01-01 07:00:00+0000,1641020400,419.8438,0.3765
2022-01-01 08:00:00+0000,1641024000,419.9962,0.1987
2022-01-01 09:00:00+0000,1641027600,420.1486,0.265325812
2022-01-01 10:00:00+0000,1641031200,420.301,0.227679442
2022-01-01 11:00:00+0000,1641034800,420.45337,0.237557377
2022-01-01 12:00:00+0000,1641038400,420.60577,0.289516094
2022-01-01 13:00:00+0000,1641042000,420.83792,0.372979689
2022-01-01 14:00:00+0000,1641045600,421.07007,0.460293911
2022-01-01 15:00:00+0000,1641049200,421.3022,0.53136688
2022-01-01 16:00:00+0000,1641052800,421.53433,0.567045466
2022-01-01 17:00:00+0000,1641056400,421.76648,0.603434776
2022-01-01 18:00:00+0000,1641060000,421.99863,0.637742973
2022-01-01 19:00:00+0000,1641063600,422.0699,0.641527282
2022-01-01 20:00:00+0000,1641067200,422.14114,0.620497791
2022-01-01 21:00:00+0000,1641070800,422.2124,0.577070997
2022-01-01 22:00:00+0000,1641074400,422.2837,0.510911072
2022-01-01 23:00:00+0000,1641078000,422.35495,0.439589967
2022-01-02 00:00:00+0000,1641081600,422.4262,0.367508396
2022-01-02 01:00:00+0000,1641085200,422.43677,0.292546935
2022-01-02 02:00:00+0000,1641088800,422.44733,0.222751036
2022-01-02 03:00:00+0000,1641092400,422.4579,0.169414626
2022-01-02 04:00:00+0000,1641096000,422.4684,0.145241785
2022-01-02 05:00:00+0000,1641099600,422.47897,0.119146515
2022-01-02 06:00:00+0000,1641103200,422.48953,0.092494719
2022-01-02 07:00:00+0000,1641106800,422.40625,0.063165521
2022-01-02 08:00:00+0000,1641110400,422.32294,0.053958482
2022-01-02 09:00:00+0000,1641114000,422.23962,0.078341208
2022-01-02 10:00:00+0000,1641117600,422.15634,0.113540436
2022-01-02 11:00:00+0000,1641121200,422.07306,0.149574816
2022-01-02 12:00:00+0000,1641124800,421.98975,0.183913681
2022-01-02 13:00:00+0000,1641128400,422.00745,0.197833931
2022-01-02 14:00:00+0000,1641132000,422.02515,0.196406905
2022-01-02 15:00:00+0000,1641135600,422.04285,0.179975901
2022-01-02 16:00:00+0000,1641139200,422.06055,0.144352678
2022-01-02 17:00:00+0000,1641142800,422.07825,0.107866027
2022-01-02 18:00:00+0000,1641146400,422.09595,0.07430757
2022-01-02 19:00:00+0000,1641150000,422.1137,0.050534473
2022-01-02 20:00:00+0000,1641153600,422.1315,0.045906053
2022-01-02 21:00:00+0000,1641157200,422.1493,0.053655548
2022-01-02 22:00:00+0000,1641160800,422.16705,0.053689153
2022-01-02 23:00:00+0000,1641164400,422.1848,0.053721629
2022-01-03 00:00:00+0000,1641168000,422.2026,0.053755782
2022-01-03 01:00:00+0000,1641171600,422.1798,0.04833702
2022-01-03 02:00:00+0000,1641175200,422.157,0.040521587
2022-01-03 03:00:00+0000,1641178800,422.13422,0.033355371
2022-01-03 04:00:00+0000,1641182400,422.11145,0.030739216
2022-01-03 05:00:00+0000,1641186000,422.08865,0.0350322
2022-01-03 06:00:00+0000,1641189600,422.06586,0.044015582
2022-01-03 07:00:00+0000,1641193200,422.11368,0.044977005
2022-01-03 08:00:00+0000,1641196800,422.1615,0.04464595
2022-01-03 09:00:00+0000,1641200400,422.2093,0.047928329
2022-01-03 10:00:00+0000,1641204000,422.2571,0.057648356
2022-01-03 11:00:00+0000,1641207600,422.30493,0.07600859
2022-01-03 12:00:00+0000,1641211200,422.35275,0.097276368
2022-01-03 13:00:00+0000,1641214800,422.3833,0.114611882
2022-01-03 14:00:00+0000,1641218400,422.41382,0.12650128
2022-01-03 15:00:00+0000,1641222000,422.44434,0.130687513
2022-01-03 16:00:00+0000,1641225600,422.47488,0.123264867
2022-01-03 17:00:00+0000,1641229200,422.50543,0.115388223
2022-01-03 18:00:00+0000,1641232800,422.53595,0.107653005
2022-01-03 19:00:00+0000,1641236400,422.63083,0.112254277
2022-01-03 20:00:00+0000,1641240000,422.72568,0.12852786
2022-01-03 21:00:00+0000,1641243600,422.82056,0.152866787
2022-01-03 22:00:00+0000,1641247200,422.91544,0.181720111
2022-01-03 23:00:00+0000,1641250800,423.01028,0.210302865
2022-01-04 00:00:00+0000,1641254400,423.10516,0.236829525
2022-01-04 01:00:00+0000,1641258000,423.1204,0.246681169
2022-01-04 02:00:00+0000,1641261600,423.13562,0.24300954
2022-01-04 03:00:00+0000,1641265200,423.15082,0.226300067
2022-01-04 04:00:00+0000,1641268800,423.16605,0.194495599
2022-01-04 05:00:00+0000,1641272400,423.18127,0.160159614
2022-01-04 06:00:00+0000,1641276000,423.1965,0.125103892
2022-01-04 07:00:00+0000,1641279600,423.1528,0.086711708
2022-01-04 08:00:00+0000,1641283200,423.1091,0.052424802
2022-01-04 09:00:00+0000,1641286800,423.06543,0.039383865
2022-01-04 10:00:00+0000,1641290400,423.02173,0.053496645
2022-01-04 11:00:00+0000,1641294000,422.97803,0.072053574
2022-01-04 12:00:00+0000,1641297600,422.93433,0.091400962
2022-01-04 13:00:00+0000,1641301200,422.95627,0.098752611
2022-01-04 14:00:00+0000,1641304800,422.97824,0.097608447
2022-01-04 15:00:00+0000,1641308400,423.00018,0.088434099
2022-01-04 16:00:00+0000,1641312000,423.02213,0.069051671
2022-01-04 17:00:00+0000,1641315600,423.0441,0.052780866
2022-01-04 18:00:00+0000,1641319200,423.06604,0.045078474
2022-01-04 19:00:00+0000,1641322800,423.09003,0.04913126
2022-01-04 20:00:00+0000,1641326400,423.114,0.059366546
2022-01-04 21:00:00+0000,1641330000,423.138,0.068195369
2022-01-04 22:00:00+0000,1641333600,423.16196,0.069089877
2022-01-04 23:00:00+0000,1641337200,423.18594,0.070016992
2022-01-05 00:00:00+0000,1641340800,423.20993,0.070907839
2022-01-05 01:00:00+0000,1641344400,423.1929,0.065793355
2022-01-05 02:00:00+0000,1641348000,423.17587,0.057123159
2022-01-05 03:00:00+0000,1641351600,423.1588,0.046779651
2022-01-05 04:00:00+0000,1641355200,423.14178,0.036875143
2022-01-05 05:00:00+0000,1641358800,423.12476,0.031049971
2022-01-05 06:00:00+0000,1641362400,423.10773,0.032138016
2022-01-05 07:00:00+0000,1641366000,423.0994,0.036995003
2022-01-05 08:00:00+0000,1641369600,423.09106,0.042141595
2022-01-05 09:00:00+0000,1641373200,423.0827,0.044610023
2022-01-05 10:00:00+0000,1641376800,423.07437,0.040935792
2022-01-05 11:00:00+0000,1641380400,423.06604,0.037002144
2022-01-05 12:00:00+0000,1641384000,423.0577,0.03308861
2022-01-05 13:00:00+0000,1641387600,423.04083,0.03092373
2022-01-05 14:00:00+0000,1641391200,423.02396,0.03087136
2022-01-05 15:00:00+0000,1641394800,423.00708,0.032942317
2022-01-05 16:00:00+0000,1641398400,422.99023,0.036774484
2022-01-05 17:00:00+0000,1641402000,422.97336,0.040631587
2022-01-05 18:00:00+0000,1641405600,422.95648,0.04423746
2022-01-05 19:00:00+0000,1641409200,423.0418,0.040255429
2022-01-05 20:00:00+0000,1641412800,423.1271,0.049984042
2022-01-05 21:00:00+0000,1641416400,423.2124,0.076569338
2022-01-05 22:00:00+0000,1641420000,423.29773,0.111369762
2022-01-05 23:00:00+0000,1641423600,423.38306,0.148719192
2022-01-06 00:00:00+0000,1641427200,423.46835,0.185002926
2022-01-06 01:00:00+0000,1641430800,423.42145,0.196535375
2022-01-06 02:00:00+0000,1641434400,423.37457,0.191246934
2022-01-06 03:00:00+0000,1641438000,423.3277,0.171074507
2022-01-06 04:00:00+0000,1641441600,423.2808,0.133540899
2022-01-06 05:00:00+0000,1641445200,423.2339,0.103824561
2022-01-06 06:00:00+0000,1641448800,423.187,0.093100157
2022-01-06 07:00:00+0000,1641452400,423.0049,0.133693023
2022-01-06 08:00:00+0000,1641456000,422.82278,0.201131735
2022-01-06 09:00:00+0000,1641459600,422.6407,0.271457874
2022-01-06 10:00:00+0000,1641463200,422.4586,0.331810718
2022-01-06 11:00:00+0000,1641466800,422.27646,0.391290229
2022-01-06 12:00:00+0000,1641470400,422.09436,0.446396926
2022-01-06 13:00:00+0000,1641474000,422.1449,0.45724078
2022-01-06 14:00:00+0000,1641477600,422.19543,0.436199394
2022-01-06 15:00:00+0000,1641481200,422.24597,0.387300747
2022-01-06 16:00:00+0000,1641484800,422.29654,0.30782344
2022-01-06 17:00:00+0000,1641488400,422.34708,0.22856284
2022-01-06 18:00:00+0000,1641492000,422.3976,0.160821552
2022-01-06 19:00:00+0000,1641495600,422.56686,0.144843973
2022-01-06 20:00:00+0000,1641499200,422.7361,0.195743726
2022-01-06 21:00:00+0000,1641502800,422.9054,0.2652735
2022-01-06 22:00:00+0000,1641506400,423.07465,0.318440206
2022-01-06 23:00:00+0000,1641510000,423.2439,0.371004972
2022-01-07 00:00:00+0000,1641513600,423.41315,0.419752354
2022-01-07 01:00:00+0000,1641517200,423.37845,0.429489914
2022-01-07 02:00:00+0000,1641520800,423.34378,0.410603929
2022-01-07 03:00:00+0000,1641524400,423.30908,0.366383912
2022-01-07 04:00:00+0000,1641528000,423.27438,0.294198593
2022-01-07 05:00:00+0000,1641531600,423.23972,0.220080064
2022-01-07 06:00:00+0000,1641535200,423.20502,0.151436967
2022-01-07 07:00:00+0000,1641538800,423.23898,0.096692149
2022-01-07 08:00:00+0000,1641542400,423.27295,0.067676194
2022-01-07 09:00:00+0000,1641546000,423.30692,0.06560785
2022-01-07 10:00:00+0000,1641549600,423.34088,0.054601858
2022-01-07 11:00:00+0000,1641553200,423.37485,0.053969366
2022-01-07 12:00:00+0000,1641556800,423.4088,0.064057562
2022-01-07 13:00:00+0000,1641560400,423.54782,0.102154622
2022-01-07 14:00:00+0000,1641564000,423.68686,0.152227648
2022-01-07 15:00:00+0000,1641567600,423.82587,0.203876942
2022-01-07 16:00:00+0000,1641571200,423.96487,0.250702027
2022-01-07 17:00:00+0000,1641574800,424.1039,0.296803132
2022-01-07 18:00:00+0000,1641578400,424.24292,0.339506473
2022-01-07 19:00:00+0000,1641582000,424.1615,0.34259878
2022-01-07 20:00:00+0000,1641585600,424.0801,0.319706482
2022-01-07 21:00:00+0000,1641589200,423.99872,0.276912015
2022-01-07 22:00:00+0000,1641592800,423.9173,0.216314125
2022-01-07 23:00:00+0000,1641596400,423.83588,0.170744662
2022-01-08 00:00:00+0000,1641600000,423.7545,0.158678127
2022-01-08 01:00:00+0000,1641603600,423.4298,0.234911875
2022-01-08 02:00:00+0000,1641607200,423.10516,0.355037453
2022-01-08 03:00:00+0000,1641610800,422.7805,0.479937396
2022-01-08 04:00:00+0000,1641614400,422.4558,0.588447147
2022-01-08 05:00:00+0000,1641618000,422.13116,0.695316637
2022-01-08 06:00:00+0000,1641621600,421.8065,0.794326069
2022-01-08 07:00:00+0000,1641625200,421.78006,0.831091938
2022-01-08 08:00:00+0000,1641628800,421.75366,0.818266225
2022-01-08 09:00:00+0000,1641632400,421.72723,0.757703576
2022-01-08 10:00:00+0000,1641636000,421.7008,0.640922527
2022-01-08 11:00:00+0000,1641639600,421.6744,0.515123646
2022-01-08 12:00:00+0000,1641643200,421.64798,0.386596514
2022-01-08 13:00:00+0000,1641646800,421.81485,0.252175183
2022-01-08 14:00:00+0000,1641650400,421.98175,0.148882767
2022-01-08 15:00:00+0000,1641654000,422.14862,0.1532124
2022-01-08 16:00:00+0000,1641657600,422.3155,0.222958938
2022-01-08 17:00:00+0000,1641661200,422.4824,0.295671551
2022-01-08 18:00:00+0000,1641664800,422.64926,0.365496023
2022-01-08 19:00:00+0000,1641668400,422.60754,0.393610015
2022-01-08 20:00:00+0000,1641672000,422.5658,0.390605217
2022-01-08 21:00:00+0000,1641675600,422.52405,0.357264209
2022-01-08 22:00:00+0000,1641679200,422.48233,0.2849959
2022-01-08 23:00:00+0000,1641682800,422.4406,0.212040281
2022-01-09 00:00:00+0000,1641686400,422.39886,0.147503333
2022-01-09 01:00:00+0000,1641690000,422.41464,0.10167629
2022-01-09 02:00:00+0000,1641693600,422.43045,0.085147567
2022-01-09 03:00:00+0000,1641697200,422.44623,0.086712936
2022-01-09 04:00:00+0000,1641700800,422.462,0.068169676
2022-01-09 05:00:00+0000,1641704400,422.4778,0.050733865
2022-01-09 06:00:00+0000,1641708000,422.4936,0.038293502
2022-01-09 07:00:00+0000,1641711600,422.4872,0.032461252
2022-01-09 08:00:00+0000,1641715200,422.48083,0.032316167
2022-01-09 09:00:00+0000,1641718800,422.47443,0.032617403
2022-01-09 10:00:00+0000,1641722400,422.46805,0.025588939
2022-01-09 11:00:00+0000,1641726000,422.46167,0.019107516
2022-01-09 12:00:00+0000,1641729600,422.4553,0.014773702
2022-01-09 13:00:00+0000,1641733200,422.46902,0.012091142
2022-01-09 14:00:00+0000,1641736800,422.48276,0.011772685
2022-01-09 15:00:00+0000,1641740400,422.49652,0.013601851
2022-01-09 16:00:00+0000,1641744000,422.51025,0.016566198
2022-01-09 17:00:00+0000,1641747600,422.524,0.021909393
2022-01-09 18:00:00+0000,1641751200,422.53772,0.028023623
2022-01-09 19:00:00+0000,1641754800,422.67093,0.063680748
2022-01-09 20:00:00+0000,1641758400,422.80417,0.111342549
2022-01-09 21:00:00+0000,1641762000,422.93738,0.163144736
2022-01-09 22:00:00+0000,1641765600,423.0706,0.214987751
2022-01-09 23:00:00+0000,1641769200,423.20383,0.265720713
2022-01-10 00:00:00+0000,1641772800,423.33704,0.312769601
2022-01-10 01:00:00+0000,1641776400,423.21127,0.315026069
2022-01-10 02:00:00+0000,1641780000,423.0855,0.29150556
2022-01-10 03:00:00+0000,1641783600,422.95972,0.252685034
2022-01-10 04:00:00+0000,1641787200,422.83395,0.208303899
2022-01-10 05:00:00+0000,1641790800,422.7082,0.201766688
2022-01-10 06:00:00+0000,1641794400,422.58243,0.236693145
2022-01-10 07:00:00+0000,1641798000,422.3045,0.322331745
2022-01-10 08:00:00+0000,1641801600,422.0266,0.424501923
2022-01-10 09:00:00+0000,1641805200,421.7487,0.519176736
2022-01-10 10:00:00+0000,1641808800,421.47076,0.587591973
2022-01-10 11:00:00+0000,1641812400,421.19287,0.656172853
2022-01-10 12:00:00+0000,1641816000,420.91495,0.720155142
2022-01-10 13:00:00+0000,1641819600,421.0151,0.717035744
2022-01-10 14:00:00+0000,1641823200,421.11526,0.667166471
2022-01-10 15:00:00+0000,1641826800,421.2154,0.579774749
2022-01-10 16:00:00+0000,1641830400,421.31555,0.456526324
2022-01-10 17:00:00+0000,1641834000,421.4157,0.339231088
2022-01-10 18:00:00+0000,1641837600,421.51587,0.252160859
2022-01-10 19:00:00+0000,1641841200,421.63437,0.230847609
2022-01-10 20:00:00+0000,1641844800,421.75287,0.270501832
2022-01-10 21:00:00+0000,1641848400,421.87134,0.318943634
2022-01-10 22:00:00+0000,1641852000,421.98984,0.327080338
2022-01-10 23:00:00+0000,1641855600,422.10834,0.335487731
2022-01-11 00:00:00+0000,1641859200,422.22684,0.34349807
2022-01-11 01:00:00+0000,1641862800,422.28455,0.340685485
2022-01-11 02:00:00+0000,1641866400,422.34225,0.329118174
2022-01-11 03:00:00+0000,1641870000,422.39996,0.310102876
2022-01-11 04:00:00+0000,1641873600,422.45767,0.284425528
2022-01-11 05:00:00+0000,1641877200,422.51538,0.256949134
2022-01-11 06:00:00+0000,1641880800,422.5731,0.229627547
2022-01-11 07:00:00+0000,1641884400,422.53516,0.19226007
2022-01-11 08:00:00+0000,1641888000,422.49725,0.15117567
2022-01-11 09:00:00+0000,1641891600,422.45935,0.11352868
2022-01-11 10:00:00+0000,1641895200,422.42142,0.089032995
2022-01-11 11:00:00+0000,1641898800,422.38348,0.072791707
2022-01-11 12:00:00+0000,1641902400,422.34558,0.072206707
2022-01-11 13:00:00+0000,1641906000,422.35587,0.07736397
2022-01-11 14:00:00+0000,1641909600,422.36618,0.082196346
2022-01-11 15:00:00+0000,1641913200,422.37646,0.080757963
2022-01-11 16:00:00+0000,1641916800,422.38675,0.064235894
2022-01-11 17:00:00+0000,1641920400,422.39706,0.04771691
2022-01-11 18:00:00+0000,1641924000,422.40735,0.033481684
2022-01-11 19:00:00+0000,1641927600,422.43945,0.029219015
2022-01-11 20:00:00+0000,1641931200,422.4716,0.038450896
2022-01-11 21:00:00+0000,1641934800,422.50372,0.051677274
2022-01-11 22:00:00+0000,1641938400,422.53583,0.061463677
2022-01-11 23:00:00+0000,1641942000,422.56793,0.071153774
2022-01-12 00:00:00+0000,1641945600,422.60007,0.080152399
2022-01-12 01:00:00+0000,1641949200,422.5961,0.082160715
2022-01-12 02:00:00+0000,1641952800,422.59216,0.078930404
2022-01-12 03:00:00+0000,1641956400,422.5882,0.070982268
2022-01-12 04:00:00+0000,1641960000,422.58423,0.057764089
2022-01-12 05:00:00+0000,1641963600,422.5803,0.04387775
2022-01-12 06:00:00+0000,1641967200,422.57632,0.030292597
2022-01-12 07:00:00+0000,1641970800,422.57217,0.018445341
2022-01-12 08:00:00+0000,1641974400,422.56805,0.011512697
2022-01-12 09:00:00+0000,1641978000,422.5639,0.0121348
2022-01-12 10:00:00+0000,1641981600,422.55975,0.012217316
2022-01-12 11:00:00+0000,1641985200,422.55563,0.012301262
2022-01-12 12:00:00+0000,1641988800,422.55148,0.012380064
2022-01-12 13:00:00+0000,1641992400,422.53354,0.01520034
2022-01-12 14:00:00+0000,1641996000,422.51556,0.020052125
2022-01-12 15:00:00+0000,1641999600,422.49762,0.025884306
2022-01-12 16:00:00+0000,1642003200,422.47968,0.032030239
2022-01-12 17:00:00+0000,1642006800,422.4617,0.038080595
2022-01-12 18:00:00+0000,1642010400,422.44376,0.043679468
2022-01-12 19:00:00+0000,1642014000,422.3938,0.054777588
2022-01-12 20:00:00+0000,1642017600,422.34387,0.068982623
2022-01-12 21:00:00+0000,1642021200,422.2939,0.084104675
2022-01-12 22:00:00+0000,1642024800,422.24396,0.09847599
2022-01-12 23:00:00+0000,1642028400,422.19403,0.112755609
2022-01-13 00:00:00+0000,1642032000,422.14407,0.126029853
2022-01-13 01:00:00+0000,1642035600,422.1861,0.123870707
2022-01-13 02:00:00+0000,1642039200,422.22812,0.112522843
2022-01-13 03:00:00+0000,1642042800,422.27014,0.095726962
2022-01-13 04:00:00+0000,1642046400,422.31213,0.077045301
2022-01-13 05:00:00+0000,1642050000,422.35416,0.070166747
2022-01-13 06:00:00+0000,1642053600,422.39618,0.078779338
2022-01-13 07:00:00+0000,1642057200,422.41052,0.09157324
2022-01-13 08:00:00+0000,1642060800,422.4249,0.102244535
2022-01-13 09:00:00+0000,1642064400,422.43927,0.105485459
2022-01-13 10:00:00+0000,1642068000,422.4536,0.094042469
2022-01-13 11:00:00+0000,1642071600,422.46796,0.081719514
2022-01-13 12:00:00+0000,1642075200,422.48233,0.06930672
2022-01-13 13:00:00+0000,1642078800,422.4262,0.051928582
2022-01-13 14:00:00+0000,1642082400,422.37006,0.041058446
2022-01-13 15:00:00+0000,1642086000,422.31393,0.049584467
2022-01-13 16:00:00+0000,1642089600,422.2578,0.07112929
2022-01-13 17:00:00+0000,1642093200,422.20166,0.095653668
2022-01-13 18:00:00+0000,1642096800,422.14554,0.120003528
2022-01-13 19:00:00+0000,1642100400,422.11905,0.13681357
2022-01-13 20:00:00+0000,1642104000,422.09253,0.146085804
2022-01-13 21:00:00+0000,1642107600,422.06604,0.146273197
2022-01-13 22:00:00+0000,1642111200,422.03955,0.133777971
2022-01-13 23:00:00+0000,1642114800,422.01303,0.120397552
2022-01-14 00:00:00+0000,1642118400,421.98654,0.107076715
2022-01-14 01:00:00+0000,1642122000,422.0453,0.08554435
2022-01-14 02:00:00+0000,1642125600,422.104,0.064629014
2022-01-14 03:00:00+0000,1642129200,422.16272,0.057334268
2022-01-14 04:00:00+0000,1642132800,422.22147,0.070801936
2022-01-14 05:00:00+0000,1642136400,422.2802,0.09396236
2022-01-14 06:00:00+0000,1642140000,422.33893,0.120119853
2022-01-14 07:00:00+0000,1642143600,422.5768,0.183676542
2022-01-14 08:00:00+0000,1642147200,422.81467,0.264890716
2022-01-14 09:00:00+0000,1642150800,423.05255,0.349968017
2022-01-14 10:00:00+0000,1642154400,423.29044,0.429845928
2022-01-14 11:00:00+0000,1642158000,423.5283,0.50849297
2022-01-14 12:00:00+0000,1642161600,423.76617,0.581351476
2022-01-14 13:00:00+0000,1642165200,424.3136,0.703173465
2022-01-14 14:00:00+0000,1642168800,424.86105,0.850755113
2022-01-14 15:00:00+0000,1642172400,425.40848,1.002889127
2022-01-14 16:00:00+0000,1642176000,425.9559,1.142086616
2022-01-14 17:00:00+0000,1642179600,426.50336,1.281409742
2022-01-14 18:00:00+0000,1642183200,427.05078,1.411274319
2022-01-14 19:00:00+0000,1642186800,427.42508,1.493928242
2022-01-14 20:00:00+0000,1642190400,427.79938,1.5300925
2022-01-14 21:00:00+0000,1642194000,428.17365,1.515684826
2022-01-14 22:00:00+0000,1642197600,428.54794,1.441012244
2022-01-14 23:00:00+0000,1642201200,428.92224,1.361931444
2022-01-15 00:00:00+0000,1642204800,429.29654,1.284551356
2022-01-15 01:00:00+0000,1642208400,429.6903,1.218781392
2022-01-15 02:00:00+0000,1642212000,430.08405,1.171596069
2022-01-15 03:00:00+0000,1642215600,430.4778,1.149730336
2022-01-15 04:00:00+0000,1642219200,430.87158,1.15832537
2022-01-15 05:00:00+0000,1642222800,431.26532,1.167253478
2022-01-15 06:00:00+0000,1642226400,431.6591,1.175806884
2022-01-15 07:00:00+0000,1642230000,431.53586,1.106330027
2022-01-15 08:00:00+0000,1642233600,431.41263,0.98518341
2022-01-15 09:00:00+0000,1642237200,431.2894,0.83044649
2022-01-15 10:00:00+0000,1642240800,431.16617,0.657181704
2022-01-15 11:00:00+0000,1642244400,431.04294,0.487484515
2022-01-15 12:00:00+0000,1642248000,430.9197,0.349904129
2022-01-15 13:00:00+0000,1642251600,430.5174,0.341399381
2022-01-15 14:00:00+0000,1642255200,430.11508,0.472879885
2022-01-15 15:00:00+0000,1642258800,429.71277,0.636382957
2022-01-15 16:00:00+0000,1642262400,429.31046,0.761428716
2022-01-15 17:00:00+0000,1642266000,428.90814,0.885145441
2022-01-15 18:00:00+0000,1642269600,428.50583,0.999906422
2022-01-15 19:00:00+0000,1642273200,427.82065,1.150571815
2022-01-15 20:00:00+0000,1642276800,427.13547,1.313960405
2022-01-15 21:00:00+0000,1642280400,426.4503,1.468942194
2022-01-15 22:00:00+0000,1642284000,425.7651,1.595810008
2022-01-15 23:00:00+0000,1642287600,425.07993,1.724486842
2022-01-16 00:00:00+0000,1642291200,424.39474,1.84535834
2022-01-16 01:00:00+0000,1642294800,423.98734,1.903734177
2022-01-16 02:00:00+0000,1642298400,423.5799,1.905101935
2022-01-16 03:00:00+0000,1642302000,423.1725,1.849303542
2022-01-16 04:00:00+0000,1642305600,422.76508,1.730520942
2022-01-16 05:00:00+0000,1642309200,422.35764,1.60412172
2022-01-16 06:00:00+0000,1642312800,421.95023,1.479573573
2022-01-16 07:00:00+0000,1642316400,422.00558,1.302068214
2022-01-16 08:00:00+0000,1642320000,422.06094,1.098964587
2022-01-16 09:00:00+0000,1642323600,422.11633,0.897431535
2022-01-16 10:00:00+0000,1642327200,422.1717,0.728722386
2022-01-16 11:00:00+0000,1642330800,422.22705,0.552039132
2022-01-16 12:00:00+0000,1642334400,422.2824,0.380299318
2022-01-16 13:00:00+0000,1642338000,422.39746,0.237302648
2022-01-16 14:00:00+0000,1642341600,422.5125,0.181254723
2022-01-16 15:00:00+0000,1642345200,422.62756,0.221594303
2022-01-16 16:00:00+0000,1642348800,422.74265,0.248432723
2022-01-16 17:00:00+0000,1642352400,422.8577,0.275404918
2022-01-16 18:00:00+0000,1642356000,422.97275,0.300600571
2022-01-16 19:00:00+0000,1642359600,422.9933,0.307062944
2022-01-16 20:00:00+0000,1642363200,423.01385,0.298458117
2022-01-16 21:00:00+0000,1642366800,423.03442,0.275854568
2022-01-16 22:00:00+0000,1642370400,423.05496,0.237964518
2022-01-16 23:00:00+0000,1642374000,423.0755,0.197045239
2022-01-17 00:00:00+0000,1642377600,423.09607,0.155307309
2022-01-17 01:00:00+0000,1642381200,423.1018,0.113840312
2022-01-17 02:00:00+0000,1642384800,423.10754,0.076605794
2022-01-17 03:00:00+0000,1642388400,423.11328,0.050692481
2022-01-17 04:00:00+0000,1642392000,423.11902,0.044630261
2022-01-17 05:00:00+0000,1642395600,423.12476,0.038086457
2022-01-17 06:00:00+0000,1642399200,423.1305,0.031460129
2022-01-17 07:00:00+0000,1642402800,423.21603,0.042562186
2022-01-17 08:00:00+0000,1642406400,423.30157,0.068270099
2022-01-17 09:00:00+0000,1642410000,423.38712,0.100005782
2022-01-17 10:00:00+0000,1642413600,423.47266,0.13422099
2022-01-17 11:00:00+0000,1642417200,423.5582,0.167727061
2022-01-17 12:00:00+0000,1642420800,423.64374,0.198854389
2022-01-17 13:00:00+0000,1642424400,423.88934,0.257712986
2022-01-17 14:00:00+0000,1642428000,424.13495,0.331268059
2022-01-17 15:00:00+0000,1642431600,424.38055,0.408242977
2022-01-17 16:00:00+0000,1642435200,424.62613,0.480101416
2022-01-17 17:00:00+0000,1642438800,424.87173,0.551461596
2022-01-17 18:00:00+0000,1642442400,425.11734,0.617746547
2022-01-17 19:00:00+0000,1642446000,425.17273,0.643687511
2022-01-17 20:00:00+0000,1642449600,425.22812,0.636335847
2022-01-17 21:00:00+0000,1642453200,425.2835,0.596627402
2022-01-17 22:00:00+0000,1642456800,425.33893,0.519599686
2022-01-17 23:00:00+0000,1642460400,425.39432,0.43642918
2022-01-18 00:00:00+0000,1642464000,425.4497,0.351831786
2022-01-18 01:00:00+0000,1642467600,425.34012,0.255675093
2022-01-18 02:00:00+0000,1642471200,425.2305,0.164938746
2022-01-18 03:00:00+0000,1642474800,425.1209,0.113456539
2022-01-18 04:00:00+0000,1642478400,425.01132,0.132426763
2022-01-18 05:00:00+0000,1642482000,424.9017,0.173086131
2022-01-18 06:00:00+0000,1642485600,424.7921,0.221681474
2022-01-18 07:00:00+0000,1642489200,424.5978,0.285220333
2022-01-18 08:00:00+0000,1642492800,424.4035,0.350534341
2022-01-18 09:00:00+0000,1642496400,424.2092,0.40724826
2022-01-18 10:00:00+0000,1642500000,424.0149,0.445265489
2022-01-18 11:00:00+0000,1642503600,423.8206,0.483749374
2022-01-18 12:00:00+0000,1642507200,423.62628,0.519857527
2022-01-18 13:00:00+0000,1642510800,423.52533,0.535623976
2022-01-18 14:00:00+0000,1642514400,423.42438,0.533340087
2022-01-18 15:00:00+0000,1642518000,423.32343,0.513267562
2022-01-18 16:00:00+0000,1642521600,423.22247,0.47367565
2022-01-18 17:00:00+0000,1642525200,423.12152,0.431377231
2022-01-18 18:00:00+0000,1642528800,423.02057,0.389434536
2022-01-18 19:00:00+0000,1642532400,422.79745,0.371690973
2022-01-18 20:00:00+0000,1642536000,422.5743,0.381492539
2022-01-18 21:00:00+0000,1642539600,422.3512,0.416781667
2022-01-18 22:00:00+0000,1642543200,422.12808,0.47171558
2022-01-18 23:00:00+0000,1642546800,421.90494,0.526790583
2022-01-19 00:00:00+0000,1642550400,421.68182,0.578168956
2022-01-19 01:00:00+0000,1642554000,421.71295,0.582444995
2022-01-19 02:00:00+0000,1642557600,421.74408,0.551840699
2022-01-19 03:00:00+0000,1642561200,421.7752,0.491025083
2022-01-19 04:00:00+0000,1642564800,421.8063,0.398474038
